time,Azimuth,Pitch,Roll
20.706793,86.4,-45.1,1.0
20.711375,86.5,-45.0,1.0
20.716475,86.7,-44.9,1.0
20.721298,86.8,-44.9,0.9
20.726600,87.0,-44.8,0.9
20.731531,87.1,-44.7,0.9
20.739528,87.3,-44.6,0.8
20.742079,87.4,-44.5,0.8
20.746483,87.6,-44.5,0.8
20.755347,87.7,-44.4,0.7
20.757115,87.9,-44.3,0.7
20.762157,88.0,-44.2,0.7
20.766591,88.1,-44.2,0.6
20.772240,88.3,-44.1,0.6
20.776758,88.4,-44.0,0.5
20.782116,88.5,-43.9,0.5
20.789030,88.6,-43.9,0.4
20.792525,88.8,-43.8,0.3
20.796853,88.9,-43.7,0.3
20.802265,89.0,-43.7,0.2
20.806787,89.1,-43.6,0.1
20.811935,89.2,-43.5,0.1
20.816840,89.3,-43.5,0.0
20.822346,89.4,-43.4,-0.0
20.827598,89.5,-43.4,-0.1
20.832235,89.6,-43.3,-0.1
20.840256,89.7,-43.3,-0.2
20.843189,89.8,-43.2,-0.2
20.847067,89.9,-43.2,-0.3
20.853398,90.0,-43.2,-0.3
20.857180,90.0,-43.2,-0.4
20.862611,90.1,-43.1,-0.5
20.866980,90.2,-43.1,-0.5
20.873082,90.2,-43.1,-0.6
20.877941,90.3,-43.1,-0.7
20.882712,90.3,-43.1,-0.7
20.887532,90.3,-43.1,-0.8
20.894159,90.4,-43.1,-0.9
20.897431,90.4,-43.1,-1.0
20.904241,90.4,-43.1,-1.0
20.907422,90.4,-43.2,-1.1
20.912392,90.4,-43.2,-1.2
20.917257,90.4,-43.2,-1.3
20.922894,90.4,-43.2,-1.4
20.927429,90.4,-43.2,-1.4
20.932473,90.4,-43.2,-1.5
20.938409,90.4,-43.2,-1.5
20.943048,90.3,-43.2,-1.6
20.947507,90.3,-43.2,-1.6
20.955212,90.2,-43.3,-1.8
20.957695,90.2,-43.6,-2.0
20.963143,90.2,-44.0,-2.2
20.969671,90.0,-44.4,-2.3
20.972759,89.9,-44.7,-2.4
20.977689,89.8,-44.9,-2.5
20.983266,89.5,-45.1,-2.6
20.989959,89.3,-45.2,-2.6
20.992786,89.2,-45.3,-2.6
20.997859,89.1,-45.5,-2.6
21.006044,88.3,-45.7,-2.6
21.008345,88.2,-46.0,-2.7
21.012932,88.0,-46.2,-2.7
21.022517,87.9,-46.2,-2.8
21.024610,87.0,-46.1,-2.8
21.028433,86.9,-46.0,-2.8
21.032969,86.8,-46.0,-2.9
21.038799,86.7,-45.9,-2.9
21.043118,85.9,-45.8,-2.9
21.048013,85.7,-45.7,-2.9
21.055052,85.6,-45.6,-3.0
21.061278,85.5,-45.5,-3.0
21.064426,84.7,-45.4,-3.0
21.069660,84.6,-45.4,-3.1
21.073166,84.4,-45.3,-3.1
21.079644,84.3,-45.2,-3.2
21.083402,83.5,-45.1,-3.2
21.088480,83.4,-44.9,-3.3
21.093690,83.2,-44.8,-3.4
21.098219,83.0,-44.7,-3.4
21.106373,82.4,-44.6,-3.5
21.108881,82.2,-44.5,-3.6
21.113308,82.1,-44.4,-3.6
21.121819,82.0,-44.3,-3.7
21.123557,81.5,-44.2,-3.8
21.128686,81.5,-44.2,-3.8
21.133465,81.5,-44.1,-3.9
21.138568,81.6,-44.1,-3.9
21.143748,81.3,-44.1,-3.9
21.148621,81.5,-44.1,-3.9
21.154746,81.7,-44.1,-3.9
21.158679,82.0,-44.2,-3.9
21.163502,82.0,-44.2,-3.9
21.171801,82.3,-44.2,-3.9
21.173878,82.6,-44.2,-3.9
21.179455,83.0,-44.2,-3.9
21.184059,83.1,-44.2,-3.9
21.189447,83.5,-44.1,-3.8
21.194825,83.8,-44.0,-3.8
21.198703,84.1,-43.9,-3.7
21.205551,84.4,-43.7,-3.6
21.208924,84.7,-43.5,-3.5
21.213920,85.0,-43.2,-3.3
21.221516,85.2,-42.9,-3.2
21.224197,85.4,-42.5,-3.0
21.229743,85.6,-42.1,-2.9
21.234087,85.8,-41.7,-2.7
21.239243,86.0,-41.2,-2.5
21.245079,86.1,-40.8,-2.3
21.249352,86.3,-40.2,-2.1
21.255506,86.5,-39.6,-1.9
21.259590,86.7,-38.8,-1.6
21.264057,87.0,-36.9,-1.2
21.271408,87.3,-34.8,-0.9
21.274369,87.6,-34.1,-0.6
21.279194,87.9,-33.6,-0.4
21.284241,88.2,-33.1,-0.1
21.289084,88.5,-32.6,0.2
21.294161,88.9,-32.1,0.5
21.299218,89.2,-31.7,0.8
21.305769,89.6,-31.3,1.2
21.310321,90.0,-30.9,1.7
21.314630,90.4,-30.6,2.1
21.323031,90.8,-30.3,2.6
21.325819,91.2,-30.0,3.1
21.334372,91.5,-29.8,3.6
21.335114,91.9,-29.5,4.0
21.339456,92.2,-29.3,4.5
21.346033,92.4,-29.1,4.9
21.349509,92.6,-28.9,5.2
21.354963,92.8,-28.8,5.5
21.363524,92.9,-28.6,5.7
21.365111,92.9,-28.4,5.8
21.370620,92.9,-28.3,5.8
21.374435,92.8,-28.2,5.8
21.379326,92.7,-28.0,5.7
21.388798,92.6,-27.9,5.6
21.390255,92.5,-27.7,5.4
21.394460,92.3,-27.6,5.2
21.399749,92.2,-27.5,5.0
21.406056,92.0,-27.4,4.6
21.409905,91.8,-27.3,4.3
21.415112,91.6,-27.2,3.8
21.421572,91.4,-27.2,3.4
21.425370,91.2,-27.3,2.9
21.430102,91.0,-27.3,2.4
21.438429,90.8,-27.5,2.0
21.440047,90.6,-27.6,1.6
21.445287,90.5,-27.8,1.2
21.450160,90.4,-28.1,0.9
21.456900,90.2,-28.3,0.6
21.460881,90.1,-28.6,0.4
21.465034,90.0,-28.9,0.3
21.471633,90.0,-29.2,0.1
21.475213,89.9,-29.5,0.0
21.480361,89.9,-29.8,-0.1
21.487225,89.9,-30.1,-0.1
21.490257,89.9,-30.4,-0.1
21.496189,89.9,-30.7,-0.1
21.500455,90.0,-31.0,-0.1
21.505934,90.0,-31.2,-0.0
21.511764,90.1,-31.5,0.1
21.515519,90.2,-31.8,0.2
21.520827,90.3,-32.0,0.3
21.525625,90.4,-32.2,0.4
21.531250,90.5,-32.5,0.6
21.537707,90.6,-32.7,0.7
21.540689,90.7,-32.9,0.8
21.545883,90.7,-33.0,1.0
21.550599,90.7,-33.2,1.1
21.556197,90.7,-33.3,1.3
21.560585,90.7,-33.4,1.5
21.565725,90.7,-33.4,1.6
21.570829,90.7,-33.5,1.8
21.575777,90.7,-33.6,2.0
21.580685,90.7,-33.6,2.1
21.588344,90.8,-33.7,2.3
21.590760,90.8,-33.8,2.5
21.595672,90.9,-33.9,2.7
21.604860,90.9,-34.0,2.9
21.606542,91.0,-34.1,3.1
21.611034,91.2,-34.2,3.3
21.615845,91.3,-34.4,3.5
21.621542,91.4,-34.6,3.8
21.626017,91.5,-34.8,4.0
21.631111,91.6,-35.1,4.2
21.638188,91.7,-35.3,4.4
21.641408,91.8,-35.6,4.7
21.646166,91.8,-35.8,4.9
21.654417,91.8,-36.0,5.0
21.656798,91.8,-36.2,5.2
21.661301,91.7,-36.4,5.3
21.666325,91.7,-36.6,5.4
21.672240,91.6,-36.7,5.5
21.676398,91.5,-36.8,5.6
21.681339,91.4,-36.9,5.7
21.688478,91.3,-37.0,5.7
21.691638,91.1,-37.0,5.7
21.696573,91.0,-37.0,5.7
21.704873,90.8,-37.0,5.7
21.706650,90.6,-37.0,5.6
21.711496,90.5,-37.0,5.6
21.716513,90.3,-37.1,5.5
21.722219,90.1,-37.1,5.4
21.726847,89.9,-37.2,5.3
21.731390,89.7,-37.3,5.2
21.738179,89.6,-37.4,5.1
21.742196,89.4,-37.5,5.0
21.746513,89.2,-37.7,4.9
21.755474,89.0,-37.8,4.8
21.757377,88.8,-38.0,4.7
21.762241,88.6,-38.2,4.5
21.766767,88.3,-38.3,4.4
21.772018,88.1,-38.5,4.2
21.776944,87.8,-38.6,4.0
21.782159,87.5,-38.8,3.8
21.788928,87.1,-38.9,3.5
21.791921,86.8,-39.0,3.3
21.796755,86.5,-39.1,3.0
21.803469,86.1,-39.2,2.8
21.807249,85.8,-39.2,2.5
21.812065,85.5,-39.3,2.3
21.820375,85.2,-39.3,2.1
21.822296,84.9,-39.3,1.9
21.826977,84.6,-39.3,1.7
21.831946,84.4,-39.3,1.6
21.837344,84.1,-39.3,1.4
21.842655,83.9,-39.2,1.3
21.847200,83.6,-39.2,1.2
21.853456,83.4,-39.2,1.0
21.857215,83.2,-39.1,0.9
21.862566,83.0,-39.1,0.9
21.870098,82.8,-39.1,0.8
21.872366,82.7,-39.0,0.8
21.877256,82.5,-39.0,0.8
21.882650,82.4,-39.0,0.8
21.887433,82.3,-39.0,0.9
21.892459,82.3,-39.0,0.9
21.897514,82.2,-39.0,1.0
21.904819,82.1,-39.0,1.1
21.907657,82.1,-39.0,1.2
21.912655,82.1,-39.1,1.3
21.921782,82.1,-39.1,1.4
21.923055,82.1,-39.1,1.5
21.927677,82.1,-39.1,1.7
21.933566,82.1,-39.1,1.8
21.938143,82.1,-39.1,2.0
21.943077,82.1,-39.1,2.1
21.947527,82.2,-39.1,2.2
21.953306,82.2,-39.1,2.3
21.957713,82.1,-39.1,2.5
21.963329,82.1,-39.1,2.6
21.970684,82.1,-39.1,2.7
21.972696,82.0,-39.1,2.7
21.977819,82.0,-39.1,2.8
21.983058,81.9,-39.1,2.9
21.988241,81.8,-39.1,2.9
21.993501,81.7,-39.0,3.0
21.998070,81.6,-39.0,3.0
22.004175,81.5,-39.0,3.0
22.008226,81.4,-39.0,3.1
22.013604,81.2,-39.0,3.1
22.019987,81.1,-39.0,3.1
22.023221,81.0,-38.9,3.1
22.028370,80.9,-38.9,3.1
22.033296,80.8,-38.9,3.1
22.038469,80.6,-38.8,3.1
22.043463,80.5,-38.8,3.1
22.048271,80.4,-38.8,3.1
22.053573,80.3,-38.7,3.1
22.058678,80.2,-38.6,3.0
22.067011,80.1,-38.5,3.0
22.071609,80.0,-38.4,3.0
22.073324,79.8,-38.3,3.0
22.078338,79.7,-38.2,3.0
22.083547,79.6,-38.0,2.9
22.089141,79.5,-37.9,2.9
22.095181,79.3,-37.8,2.9
22.098458,79.2,-37.7,2.8
22.105216,79.0,-37.6,2.8
22.108720,78.9,-37.5,2.7
22.113740,78.8,-37.4,2.7
22.120828,78.6,-37.4,2.6
22.124976,78.4,-37.4,2.5
22.128671,78.2,-37.4,2.4
22.133651,78.0,-37.4,2.3
22.139666,77.8,-37.4,2.2
22.146307,77.7,-37.4,2.1
22.149024,77.5,-37.4,2.1
22.153962,77.3,-37.4,2.0
22.158817,77.2,-37.4,2.0
22.163762,77.1,-37.3,2.0
22.171365,77.0,-37.3,2.1
22.174080,77.0,-37.3,2.2
22.180163,77.0,-37.3,2.4
22.184027,77.0,-37.2,2.6
22.189182,77.0,-37.2,2.8
22.195881,77.0,-37.1,3.0
22.199054,77.1,-37.0,3.3
22.204765,77.1,-36.8,3.6
22.213147,77.2,-36.6,3.9
22.214433,77.3,-36.4,4.2
22.220846,77.4,-36.2,4.6
